"Age"	"Gender"	"Education"	"Country"	"Ethnicity"	"Nscore"	"Escore"	"Oscore"	"Ascore"	"Cscore"	"Impulsive"	"SS"	"Alcohol"	"Amphet"	"Amyl"	"Benzos"	"Caff"	"Cannabis"	"Choc"	"Coke"	"Crack"	"Ecstacy"	"Heroin"	"Ketamine"	"Legalh"	"LSD"	"Meth"	"Mushrooms"	"Nicotine"	"Semer"	"VSA"
"288"	"25_34"	"Male"	"SomeCollege"	"UK"	"White"	0.62967	0.32197	-0.71727	-0.30172	-0.00665	-0.21712	-1.54858	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"289"	"25_34"	"Female"	"Masters"	"UK"	"White"	-2.05048	0.63779	-0.71727	1.61108	1.13407	-1.37983	-1.18084	"CL4"	"CL0"	"CL1"	"CL0"	"CL6"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"290"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"Black"	-0.92104	0.96248	-0.84732	1.45039	0.93949	-1.37983	-1.54858	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"291"	"35_44"	"Female"	"SomeCollege"	"UK"	"White"	0.62967	-1.09207	0.44585	-0.76096	-0.40581	-1.37983	-0.52593	"CL5"	"CL1"	"CL0"	"CL0"	"CL4"	"CL5"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL0"
"292"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.05188	-0.15487	-0.58331	-0.60633	0.41594	-0.71126	-0.52593	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"293"	"25_34"	"Female"	"ProfessionalCert"	"UK"	"White"	1.13281	0.00332	-0.17779	-0.76096	-0.40581	0.19268	-0.21575	"CL3"	"CL1"	"CL1"	"CL0"	"CL3"	"CL3"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL1"
"294"	"18_24"	"Female"	"At17"	"UK"	"White"	-0.34799	0.47617	-0.17779	-0.60633	-0.14277	-0.71126	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"295"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	1.37297	-0.43999	0.14143	-0.01729	-0.00665	-0.71126	-0.52593	"CL5"	"CL0"	"CL1"	"CL4"	"CL5"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"296"	"65_"	"Female"	"At16"	"UK"	"White"	0.82562	-0.80615	0.14143	-0.15487	1.13407	-0.21712	-0.52593	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"297"	"35_44"	"Female"	"Bachelors"	"UK"	"White"	0.13606	-0.30033	-1.42424	1.61108	0.41594	-0.21712	-1.54858	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"298"	"35_44"	"Female"	"ProfessionalCert"	"USA"	"White"	0.82562	-0.94779	-0.17779	0.43852	0.58489	-0.71126	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"299"	"25_34"	"Female"	"SomeCollege"	"USA"	"White"	-0.24649	-0.43999	-1.55521	0.13136	0.58489	-1.37983	-1.54858	"CL3"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"300"	"35_44"	"Female"	"Doctorate"	"UK"	"White"	0.52135	-0.43999	-0.71727	0.59042	0.93949	-0.71126	-0.84637	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"301"	"55_64"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.14882	0.63779	-0.01928	-0.76096	-0.40581	-0.21712	0.07987	"CL6"	"CL0"	"CL0"	"CL1"	"CL6"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL1"	"CL0"	"CL0"
"302"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-0.34799	0.00332	-1.27553	-0.15487	0.93949	-0.21712	-1.18084	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"303"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-1.05308	-2.32338	-1.27553	1.61108	0.12331	-0.71126	-1.54858	"CL4"	"CL1"	"CL2"	"CL0"	"CL6"	"CL0"	"CL4"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"304"	"35_44"	"Male"	"Masters"	"UK"	"White"	0.22393	-1.23177	-0.84732	-1.07533	0.7583	-1.37983	-0.84637	"CL5"	"CL0"	"CL1"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"305"	"45_54"	"Male"	"Masters"	"UK"	"White"	-0.46725	-0.57545	-0.71727	1.11406	0.7583	-0.71126	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"306"	"35_44"	"Female"	"At18"	"UK"	"White"	-1.69163	0.80523	-0.17779	-0.01729	1.63088	0.19268	0.07987	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"307"	"35_44"	"Male"	"Masters"	"UK"	"White"	-0.79151	0.16767	-0.17779	0.59042	0.41594	-1.37983	-2.07848	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"308"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-1.32828	-0.15487	-0.84732	0.13136	0.58489	-1.37983	-1.54858	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL4"	"CL0"	"CL1"
"309"	"18_24"	"Female"	"At16"	"UK"	"White"	1.13281	-0.57545	-1.97495	-0.30172	-0.14277	1.86203	0.7654	"CL3"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL6"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"310"	"45_54"	"Female"	"Masters"	"UK"	"White"	-0.34799	0.00332	-0.45174	0.28783	0.12331	-1.37983	-0.52593	"CL6"	"CL0"	"CL0"	"CL1"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"311"	"25_34"	"Female"	"Masters"	"UK"	"White"	0.04257	1.74091	0.29338	0.59042	1.30612	0.19268	-0.52593	"CL5"	"CL1"	"CL1"	"CL0"	"CL6"	"CL0"	"CL5"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL5"	"CL0"	"CL0"
"312"	"18_24"	"Female"	"At18"	"Ireland"	"White"	-0.58016	0.16767	-0.71727	0.13136	-0.14277	-0.71126	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"313"	"45_54"	"Female"	"Doctorate"	"UK"	"White"	-0.79151	0.80523	0.58331	-0.01729	0.41594	-0.71126	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"314"	"55_64"	"Female"	"Bachelors"	"UK"	"White"	-0.46725	0.80523	1.06238	-0.45321	-0.78155	1.86203	0.40148	"CL5"	"CL1"	"CL0"	"CL0"	"CL6"	"CL3"	"CL6"	"CL1"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"315"	"35_44"	"Male"	"Bachelors"	"UK"	"Black"	-0.79151	1.93886	-0.97631	-0.01729	1.13407	-0.71126	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL2"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"316"	"25_34"	"Female"	"ProfessionalCert"	"UK"	"White"	0.04257	0.00332	-0.71727	0.28783	0.93949	-1.37983	-1.18084	"CL2"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"317"	"45_54"	"Female"	"At16"	"UK"	"Other"	0.31287	-0.30033	-1.27553	-0.15487	0.58489	0.88113	0.40148	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"318"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	0.73545	-0.30033	-0.58331	-1.07533	-0.14277	-1.37983	-1.18084	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"319"	"35_44"	"Female"	"SomeCollege"	"UK"	"White"	0.52135	-0.30033	-0.97631	1.81866	1.63088	-1.37983	-2.07848	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"320"	"18_24"	"Female"	"Bachelors"	"UK"	"White"	-0.79151	0.47617	0.44585	0.94156	0.12331	-0.21712	0.40148	"CL5"	"CL0"	"CL2"	"CL0"	"CL6"	"CL2"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"321"	"45_54"	"Male"	"At17"	"UK"	"White"	0.91093	-1.09207	-1.68062	0.28783	-0.78155	-0.71126	0.07987	"CL6"	"CL1"	"CL1"	"CL0"	"CL6"	"CL2"	"CL5"	"CL1"	"CL0"	"CL1"	"CL1"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL1"	"CL0"	"CL0"
"322"	"25_34"	"Female"	"Doctorate"	"UK"	"White"	0.22393	0.00332	1.43533	-0.91699	0.93949	0.19268	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"323"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.79151	1.2861	-0.17779	0.94156	2.33337	0.19268	-0.52593	"CL5"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"324"	"35_44"	"Male"	"At18"	"UK"	"White"	-0.58016	-1.6334	-1.97495	0.94156	0.41594	0.52975	0.07987	"CL6"	"CL3"	"CL2"	"CL0"	"CL4"	"CL4"	"CL5"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"325"	"45_54"	"Male"	"Masters"	"UK"	"White"	-1.86962	1.58487	-0.01928	1.61108	1.30612	-1.37983	-0.84637	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"326"	"25_34"	"Female"	"ProfessionalCert"	"UK"	"White"	0.22393	-0.30033	-1.27553	1.11406	-0.52745	-1.37983	-2.07848	"CL5"	"CL0"	"CL0"	"CL2"	"CL6"	"CL1"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"327"	"45_54"	"Male"	"ProfessionalCert"	"UK"	"White"	-0.34799	0.47617	-0.97631	0.43852	-0.14277	0.52975	-0.21575	"CL4"	"CL0"	"CL0"	"CL1"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"328"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	-1.05308	0.47617	-0.71727	0.76096	0.7583	-0.21712	-0.21575	"CL1"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"329"	"35_44"	"Male"	"Under16"	"UK"	"White"	-0.24649	-0.43999	-0.97631	-0.45321	0.58489	-1.37983	-0.84637	"CL6"	"CL2"	"CL2"	"CL2"	"CL6"	"CL2"	"CL6"	"CL6"	"CL2"	"CL3"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"330"	"55_64"	"Female"	"At18"	"Canada"	"White"	-0.46725	-0.43999	-1.55521	0.94156	0.7583	-1.37983	-1.54858	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"331"	"18_24"	"Female"	"SomeCollege"	"UK"	"White"	2.82196	-1.92173	-0.84732	0.43852	-1.78169	0.19268	-0.52593	"CL6"	"CL0"	"CL3"	"CL0"	"CL6"	"CL5"	"CL6"	"CL3"	"CL0"	"CL3"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL3"
"332"	"65_"	"Male"	"SomeCollege"	"Canada"	"White"	-1.32828	-0.43999	-0.97631	0.13136	0.12331	1.29221	-0.21575	"CL4"	"CL0"	"CL0"	"CL5"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL0"
"333"	"65_"	"Female"	"At16"	"Canada"	"White"	-0.14882	-0.15487	-1.42424	-1.34289	-0.00665	-0.21712	0.7654	"CL4"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"334"	"25_34"	"Female"	"Masters"	"UK"	"White"	0.41667	-0.57545	0.58331	0.43852	-1.0145	1.86203	0.7654	"CL6"	"CL0"	"CL0"	"CL0"	"CL6"	"CL3"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"
"335"	"45_54"	"Female"	"Masters"	"UK"	"Black"	0.62967	0.16767	-0.17779	-0.01729	1.30612	-0.21712	-0.84637	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL5"	"CL0"	"CL0"
"336"	"45_54"	"Female"	"ProfessionalCert"	"Canada"	"White"	-0.58016	0.32197	1.06238	-1.772	0.41594	1.86203	0.40148	"CL5"	"CL1"	"CL1"	"CL2"	"CL6"	"CL2"	"CL6"	"CL3"	"CL1"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"337"	"35_44"	"Male"	"Doctorate"	"UK"	"White"	-1.86962	1.2861	0.29338	0.76096	1.46191	-0.21712	0.40148	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL4"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"338"	"45_54"	"Female"	"ProfessionalCert"	"UK"	"White"	-0.14882	-0.30033	-0.58331	0.94156	0.7583	-1.37983	-0.21575	"CL5"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"339"	"35_44"	"Female"	"Masters"	"UK"	"White"	-0.46725	1.11406	0.88309	0.28783	0.41594	-2.55524	-0.21575	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL6"	"CL5"	"CL1"	"CL0"	"CL0"	"CL0"	"CL0"	"CL3"	"CL0"	"CL0"	"CL2"	"CL6"	"CL0"	"CL0"
"340"	"55_64"	"Female"	"ProfessionalCert"	"UK"	"White"	-1.69163	0.96248	-0.31776	0.94156	1.81175	-2.55524	-1.54858	"CL5"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"341"	"55_64"	"Female"	"ProfessionalCert"	"UK"	"White"	0.62967	0.00332	-0.01928	-0.15487	0.58489	0.19268	-0.52593	"CL1"	"CL0"	"CL0"	"CL1"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"342"	"18_24"	"Female"	"Under16"	"UK"	"White"	0.22393	-0.15487	-0.01928	-0.15487	-0.40581	0.88113	-0.84637	"CL5"	"CL2"	"CL3"	"CL6"	"CL6"	"CL6"	"CL5"	"CL4"	"CL2"	"CL3"	"CL3"	"CL0"	"CL3"	"CL2"	"CL2"	"CL2"	"CL6"	"CL0"	"CL0"
"343"	"35_44"	"Female"	"Masters"	"UK"	"White"	-1.86962	0.16767	1.43533	1.81866	1.13407	-0.71126	-0.84637	"CL1"	"CL1"	"CL1"	"CL1"	"CL6"	"CL1"	"CL5"	"CL1"	"CL1"	"CL1"	"CL1"	"CL0"	"CL0"	"CL1"	"CL1"	"CL1"	"CL6"	"CL0"	"CL1"
"344"	"35_44"	"Female"	"Bachelors"	"UK"	"White"	0.04257	0.47617	-0.17779	0.94156	0.25953	0.19268	-0.21575	"CL2"	"CL2"	"CL2"	"CL2"	"CL6"	"CL2"	"CL6"	"CL2"	"CL0"	"CL2"	"CL0"	"CL0"	"CL2"	"CL2"	"CL0"	"CL2"	"CL6"	"CL0"	"CL1"
"345"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	-0.14882	1.74091	1.65653	2.46262	0.25953	1.86203	1.2247	"CL6"	"CL1"	"CL0"	"CL0"	"CL6"	"CL3"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL4"	"CL1"	"CL0"	"CL0"	"CL6"	"CL0"	"CL0"
"346"	"45_54"	"Male"	"Masters"	"UK"	"White"	-0.92104	0.80523	-0.01928	-0.01729	0.41594	-1.37983	-1.54858	"CL2"	"CL2"	"CL1"	"CL2"	"CL6"	"CL1"	"CL6"	"CL1"	"CL0"	"CL1"	"CL2"	"CL0"	"CL0"	"CL1"	"CL2"	"CL1"	"CL0"	"CL0"	"CL0"
"347"	"45_54"	"Male"	"ProfessionalCert"	"UK"	"Black"	-0.58016	0.32197	-0.45174	-0.15487	0.25953	-0.21712	-1.18084	"CL6"	"CL0"	"CL0"	"CL4"	"CL6"	"CL0"	"CL6"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"
"348"	"45_54"	"Male"	"Bachelors"	"UK"	"White"	0.52135	-0.69509	-0.58331	0.13136	-0.14277	-0.21712	0.40148	"CL5"	"CL1"	"CL1"	"CL1"	"CL6"	"CL3"	"CL5"	"CL2"	"CL0"	"CL1"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL6"	"CL0"	"CL1"
"349"	"35_44"	"Female"	"SomeCollege"	"UK"	"White"	1.02119	-0.57545	0.88309	1.2861	-0.65253	0.88113	-0.21575	"CL4"	"CL2"	"CL1"	"CL4"	"CL6"	"CL2"	"CL5"	"CL2"	"CL2"	"CL2"	"CL2"	"CL2"	"CL0"	"CL1"	"CL2"	"CL1"	"CL6"	"CL0"	"CL1"
"350"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	0.41667	0.16767	-0.01928	-0.45321	-0.52745	-0.21712	0.40148	"CL5"	"CL2"	"CL1"	"CL4"	"CL5"	"CL4"	"CL4"	"CL2"	"CL2"	"CL1"	"CL2"	"CL0"	"CL1"	"CL2"	"CL3"	"CL2"	"CL2"	"CL0"	"CL5"
"351"	"45_54"	"Male"	"Bachelors"	"UK"	"White"	-0.14882	-0.69509	0.44585	0.76096	-1.38502	0.19268	-0.21575	"CL1"	"CL1"	"CL1"	"CL1"	"CL6"	"CL1"	"CL5"	"CL1"	"CL1"	"CL1"	"CL1"	"CL0"	"CL0"	"CL1"	"CL1"	"CL1"	"CL1"	"CL0"	"CL1"
"352"	"25_34"	"Male"	"At16"	"UK"	"White"	-0.46725	0.00332	-0.17779	-0.60633	0.41594	0.52975	-0.84637	"CL2"	"CL2"	"CL2"	"CL0"	"CL5"	"CL2"	"CL5"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL2"	"CL0"	"CL0"
"353"	"35_44"	"Male"	"ProfessionalCert"	"UK"	"White"	0.22393	-0.15487	-0.01928	0.28783	-0.27607	-0.71126	0.40148	"CL2"	"CL1"	"CL1"	"CL2"	"CL6"	"CL1"	"CL5"	"CL2"	"CL2"	"CL1"	"CL2"	"CL1"	"CL0"	"CL1"	"CL2"	"CL1"	"CL3"	"CL0"	"CL0"
"354"	"25_34"	"Male"	"Under16"	"UK"	"White"	0.62967	0.00332	1.24033	1.81866	0.93949	1.86203	1.92173	"CL6"	"CL1"	"CL2"	"CL3"	"CL6"	"CL3"	"CL6"	"CL2"	"CL3"	"CL3"	"CL2"	"CL3"	"CL0"	"CL1"	"CL3"	"CL1"	"CL6"	"CL0"	"CL1"
"355"	"45_54"	"Male"	"Bachelors"	"UK"	"White"	-1.1943	-0.15487	-1.27553	1.45039	0.41594	-0.71126	0.07987	"CL6"	"CL0"	"CL0"	"CL1"	"CL6"	"CL1"	"CL5"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL0"	"CL2"	"CL0"	"CL0"
"356"	"35_44"	"Male"	"At16"	"UK"	"White"	2.46262	-1.23177	-0.97631	-1.772	-1.64101	1.86203	1.92173	"CL3"	"CL3"	"CL1"	"CL1"	"CL5"	"CL3"	"CL5"	"CL3"	"CL0"	"CL3"	"CL1"	"CL1"	"CL3"	"CL1"	"CL0"	"CL1"	"CL6"	"CL0"	"CL1"
"357"	"35_44"	"Male"	"SomeCollege"	"UK"	"White"	0.41667	-0.80615	0.88309	0.13136	-0.40581	0.52975	-0.21575	"CL2"	"CL2"	"CL2"	"CL2"	"CL6"	"CL2"	"CL6"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL0"	"CL2"	"CL2"	"CL0"	"CL1"
"358"	"25_34"	"Female"	"SomeCollege"	"UK"	"White"	-0.58016	1.58487	0.58331	0.13136	0.41594	1.29221	1.92173	"CL5"	"CL2"	"CL2"	"CL2"	"CL6"	"CL2"	"CL5"	"CL2"	"CL2"	"CL2"	"CL2"	"CL2"	"CL0"	"CL2"	"CL2"	"CL0"	"CL3"	"CL0"	"CL2"
"359"	"45_54"	"Female"	"Bachelors"	"UK"	"White"	0.52135	0.80523	-0.01928	0.13136	-0.14277	-0.21712	0.07987	"CL2"	"CL1"	"CL1"	"CL1"	"CL6"	"CL2"	"CL5"	"CL1"	"CL0"	"CL2"	"CL0"	"CL0"	"CL0"	"CL1"	"CL0"	"CL1"	"CL2"	"CL0"	"CL0"
"360"	"35_44"	"Female"	"ProfessionalCert"	"UK"	"White"	0.62967	0.63779	1.06238	0.94156	1.30612	0.88113	0.40148	"CL5"	"CL5"	"CL2"	"CL4"	"CL6"	"CL3"	"CL4"	"CL3"	"CL2"	"CL3"	"CL2"	"CL2"	"CL0"	"CL1"	"CL2"	"CL1"	"CL6"	"CL0"	"CL2"
"361"	"45_54"	"Male"	"Bachelors"	"UK"	"White"	0.41667	0.32197	-0.17779	0.59042	0.41594	-0.71126	-0.52593	"CL2"	"CL1"	"CL1"	"CL2"	"CL6"	"CL2"	"CL5"	"CL1"	"CL2"	"CL1"	"CL2"	"CL0"	"CL0"	"CL1"	"CL2"	"CL1"	"CL6"	"CL0"	"CL1"
